unitid,year,f1b01,f1b02,f1b03,f1c011,f1d01,f2e011,f2b01,f2b04
193584,2018,,,,,,33414849,92051961,9291086
193609,2018,,,,,,1264589,,
193645,2018,,,,,,19876776,57410721,-2418239
193654,2018,,,,,,152840000,432264000,28936000
193751,2018,,,,,,12101318,30123531,2495997
193821,2018,,,,,,25873490,50702750,-5501913
193830,2018,,,,,,33512576,,
193894,2018,,,,,,887190,5081613,222688
193900,2018,,,,,,1624785000,6910293000,456614000
193973,2018,,,,,,29181483,88646520,2102852
194073,2018,,,,,,4145259,17821806,-472670
194091,2018,,,,,,121906756,270669836,1503394
194116,2018,,,,,,7884204,17496486,2733720
194161,2018,,,,,,17513510,36238234,-6108082
194189,2018,,,,,,1578545,3674907,19256
194310,2018,,,,,,138763445,392553830,14095522
194392,2018,,,,,,7832431,27965948,234637
194569,2018,,,,,,759409,3707254,52017
194578,2018,,,,,,85979317,209407294,32987928
194657,2018,,,,,,1759302,4412037,79554
194666,2018,,,,,,958976,3893913,171587
194693,2018,,,,,,649559,2168454,238580
194736,2018,,,,,,2767994,6161349,71066
194763,2018,,,,,,3189400,6464234,-217967
194824,2018,,,,,,145794000,486841000,84664000
194958,2018,,,,,,17906819,36114494,413882
195003,2018,,,,,,259605000,685798000,203832000
195030,2018,,,,,,370096000,4518223000,246066000
195049,2018,,,,,,0,594696394,213231594
195128,2018,,,,,,19092893,47877178,-68415
195155,2018,,,,,,367937,1503848,387991
195164,2018,,,,,,16265688,59948901,5242714
195173,2018,,,,,,20031492,51338404,-4624196
195191,2018,,,,,,2203802,4411325,430121
195216,2018,,,,,,45654205,148989774,18829770
195234,2018,,,,,,38699104,79650247,-1317744
195243,2018,,,,,,11705231,32637945,391688
195289,2018,,,,,,1062558,2708709,4603
195304,2018,,,,,,37455274,85946991,6362244
195438,2018,,,,,,2037754,4666078,143511
195474,2018,,,,,,31167940,108097041,6997384
195526,2018,,,,,,59460000,202147000,42990000
195544,2018,,,,,,8358000,21712000,2290000
195562,2018,,,,,,27980000,72689000,7665000
195580,2018,,,,,,1059027,4720756,61368
195702,2018,,,,,,1871620,5543109,724776
195720,2018,,,,,,43022924,112098583,14939228
195809,2018,,,,,,194394000,545901000,76995000
196413,2018,,,,,,396950734,1161691198,211707752
196431,2018,,,,,,2403416,4222026,41562
196440,2018,,,,,,1231406,1992163,87886
196468,2018,,,,,,76531661,238759434,25419320
196583,2018,,,,,,814726,964919,-334450
196592,2018,,,,,,120684000,533594000,30362000
196653,2018,,,,,,8770146,19944663,1076315
196680,2018,,,,,,18243385,87952427,1029204
196866,2018,,,,,,47867935,173729255,41499835
196884,2018,,,,,,9320996,23571504,612623
197018,2018,,,,,,10815663,28500629,206474
197045,2018,,,,,,32475965,93509702,11539557
197133,2018,,,,,,82504000,253591000,64120000
197142,2018,,,,,,2916945,10059597,397513
197197,2018,,,,,,23557800,81865031,5707792
197221,2018,,,,,,2554248,17169079,9985909
197230,2018,,,,,,4825321,25211090,1780485
197531,2018,,,,,,320742,,
197601,2018,,,,,,1045548,2317704,890856
197647,2018,,,,,,2507214,2931033,1837
197674,2018,,,,,,1730337,2908644,8891
197692,2018,,,,,,1089422,2971189,741344
197708,2018,,,,,,88656000,208250000,-40107000
197735,2018,,,,,,2281189,6614473,438971
197744,2018,,,,,,3037804,5738578,435731
197911,2018,,,,,,9271754,26440973,-800778
197984,2018,,,,,,7614104,32815055,2261259
197993,2018,,,,,,4901307,15637016,15670
198066,2018,,,,,,5374764,18385068,2699999
198109,2018,,,,,,4419922,,
198136,2018,,,,,,77661659,165532866,6702644
198215,2018,,,,,,12478625,68425527,10732059
198303,2018,,,,,,8171077,31697011,3188650
198385,2018,,,,,,40885312,217445155,86074766
198419,2018,,,,,,1141849000,7477591000,1581341000
198516,2018,,,,,,113684405,282040692,47190435
198561,2018,,,,,,26110131,66243477,1003045
198598,2018,,,,,,6279289,19942066,1415530
198613,2018,,,,,,14242175,49917904,4596175
198677,2018,,,,,,190000,619182,635153
198695,2018,,,,,,53014224,240459769,57633508
198756,2018,,,,,,13302327,46610875,3435031
198808,2018,,,,,,5418616,20735700,3371263
198835,2018,,,,,,20599458,60253404,8209897
198862,2018,,,,,,7000837,29470295,286265
198871,2018,,,,,,2495750,19090992,4115370
198899,2018,,,,,,10881220,32778932,-345822
198950,2018,,,,,,21836086,65495801,6800204
198969,2018,,,,,,22298570,53223251,872993
199032,2018,,,,,,4751440,19064276,503693
199069,2018,,,,,,12018606,42771839,-1539687
199209,2018,,,,,,10411157,32632845,105203
199272,2018,,,,,,3938190,23364436,-761612
199306,2018,,,,,,10576331,25448126,-3251534
199412,2018,,,,,,21568849,83718197,23501276
199458,2018,,,,,,969509,3951358,-15713
199582,2018,,,,,,8778165,30449609,850120
199607,2018,,,,,,9309603,26298859,-2033536
199643,2018,,,,,,11087043,38158538,-4060103
199698,2018,,,,,,3248715,17143052,1522854
199759,2018,,,,,,7288882,31233769,2823176
199847,2018,,,,,,225295000,1509022000,127297000
199865,2018,,,,,,8612198,26331746,-146902
199883,2018,,,,,,1819755,,
199962,2018,,,,,,29697920,87825331,10492975
199971,2018,,,,,,81990,453006,-40045
200156,2018,,,,,,9923795,24118504,-671466
200217,2018,,,,,,25802228,84860827,8781822
200484,2018,,,,,,1467673,6339392,862491
200527,2018,,,,,,4248606,17337198,455738
200554,2018,,,,,,3573144,24608477,981368
200785,2018,,,,,,2205689,8245121,2836781
200873,2018,,,,,,246271,1456326,414244
201061,2018,,,,,,1278947,4728014,-289686
201104,2018,,,,,,36543024,109007259,10499820
201140,2018,,,,,,1453876,14831739,8632758
201177,2018,,,,,,2467081,,
201195,2018,,,,,,46819138,124813577,23160819
201371,2018,,,,,,7738908,21504992,-187490
201548,2018,,,,,,34699904,78695199,1053809
201645,2018,,,,,,331877878,1086393018,111142227
201654,2018,,,,,,36030805,94693837,9527091
201681,2018,,,,,,683249,,
201751,2018,,,,,,740770,6720713,2776128
201821,2018,,,,,,4672180,,
201858,2018,,,,,,3180414,9312044,-2374144
201867,2018,,,,,,754302,2181727,261573
201964,2018,,,,,,13037954,35673081,1643683
202046,2018,,,,,,8080545,25537120,3522614
202073,2018,,,,,,11561203,20852830,1164141
202170,2018,,,,,,12864374,29608385,1217675
202480,2018,,,,,,128774000,600519000,94276000
202514,2018,,,,,,4838944,16718744,691922
202523,2018,,,,,,45514230,187818728,63470541
202763,2018,,,,,,40051609,94068356,2887858
202806,2018,,,,,,14136000,62387000,5760000
202903,2018,,,,,,1554879,4179514,66354
202912,2018,,,,,,3955241,,
203067,2018,,,,,,17371372,40831161,10186601
203085,2018,,,,,,11932251,37831885,2930125
203128,2018,,,,,,11047077,39304671,4930915
203146,2018,,,,,,6447085,,
203368,2018,,,,,,35112351,120084646,22475465
203535,2018,,,,,,43974195,217639342,98379657
203544,2018,,,,,,10752342,,
203580,2018,,,,,,6161844,23160986,2117953
203757,2018,,,,,,9794054,27669320,-476532
203775,2018,,,,,,10259294,31573865,-432064
203845,2018,,,,,,16882580,48944147,4293517
203960,2018,,,,,,9091564,22603596,1913787
203997,2018,,,,,,1817566,8455850,1724329
204176,2018,,,,,,9929245,21367265,6824429
204185,2018,,,,,,23549600,62088585,4458259
204194,2018,,,,,,12401177,37381381,1996045
204200,2018,,,,,,14623625,44617771,6206273
204264,2018,,,,,,16970347,40427318,1560994
204468,2018,,,,,,7663943,30602009,1435750
204486,2018,,,,,,16838465,48649141,3494139
204501,2018,,,,,,86412574,258003659,74152058
204617,2018,,,,,,9058939,30654407,-1891214
204635,2018,,,,,,39431518,102205531,5100413
204893,2018,,,,,,757744,,
204909,2018,,,,,,26975573,86160018,13406989
204936,2018,,,,,,29219982,73047390,6510973
204990,2018,,,,,,611655,3196102,624390
205027,2018,,,,,,3112095,8650726,-125334
205090,2018,,,,,,1297822,,
205124,2018,,,,,,1032448,2768126,47189
205203,2018,,,,,,9870135,24011116,902939
205957,2018,,,,,,20807395,74098147,4189136
206048,2018,,,,,,12598471,46197045,1463769
206154,2018,,,,,,67595,442920,49902
206279,2018,,,,,,6693915,19837636,395802
206288,2018,,,,,,2081959,6446387,181401
206330,2018,,,,,,2595000,8208000,-4397000
206349,2018,,,,,,11269978,25826297,3201799
206437,2018,,,,,,20782020,53193503,3167933
206491,2018,,,,,,3908391,13980877,-1498518
206507,2018,,,,,,6987152,26308171,744191
206516,2018,,,,,,594849,1427648,-520208
206525,2018,,,,,,19414993,72904132,19809318
206589,2018,,,,,,31059618,118148690,27852042
206622,2018,,,,,,70419000,206433000,31741000
206817,2018,,,,,,3161988,13273352,286122
206835,2018,,,,,,7111727,21339310,1298410
206862,2018,,,,,,17933364,49711033,2586567
207157,2018,,,,,,1031621,4563325,463
207324,2018,,,,,,16042481,51351284,5549951
207403,2018,,,,,,15383055,59999135,13504717
207458,2018,,,,,,40295682,80402134,3255050
207582,2018,,,,,,27044476,104667278,541979
207856,2018,,,,,,2417246,9385057,-828207
207971,2018,,,,,,70951939,238141968,54824206
208488,2018,,,,,,17480943,90119002,715679
208725,2018,,,,,,354305,2433547,143723
208822,2018,,,,,,41609962,96176297,11144726
209056,2018,,,,,,51727919,140446361,17335241
209065,2018,,,,,,27708299,74927834,8872118
209241,2018,,,,,,2245876,,
209287,2018,,,,,,3607000,11765000,-606000
209296,2018,,,,,,9644276,21193719,93971
209409,2018,,,,,,3678629,15662979,1218096
209533,2018,,,,,,2712880,5332897,-929155
209603,2018,,,,,,7959341,16100064,-2914688
209612,2018,,,,,,49557136,128858874,5892881
209825,2018,,,,,,55113000,197302000,61307000
209922,2018,,,,,,34652078,137027518,36954855
210304,2018,,,,,,7476911,19206078,-35730
210331,2018,,,,,,4556548,26157216,300379
210368,2018,,,,,,3726697,7931276,177398
210401,2018,,,,,,36025000,107504000,14485000
210438,2018,,,,,,8593997,27617824,4108724
210492,2018,,,,,,3887645,,
210508,2018,,,,,,2847982,,
210571,2018,,,,,,20288960,51106557,-654789
210669,2018,,,,,,30325664,89476824,6924560
210739,2018,,,,,,31309554,82191956,7569143
210775,2018,,,,,,17609109,64493123,6372848
210809,2018,,,,,,7505081,40826585,2250124
211024,2018,,,,,,3331079,9865445,-673279
211088,2018,,,,,,35058000,128179000,7696000
211130,2018,,,,,,719562,2771320,-332153
211149,2018,,,,,,3005690,6090743,29148
211273,2018,,,,,,45888000,196056000,74826000
211291,2018,,,,,,87189000,314687000,73434000
211352,2018,,,,,,17228478,52055643,-4603291
211431,2018,,,,,,14210870,50206023,1925803
211440,2018,,,,,,440147131,1495151046,296488449
211468,2018,,,,,,14457163,42967705,6565242
211556,2018,,,,,,23384952,65007573,1455669
211583,2018,,,,,,13501285,37553382,640664
211635,2018,,,,,,1328378,,
211893,2018,,,,,,9725315,19373496,10857134
211981,2018,,,,,,19640216,59467773,-11803
212009,2018,,,,,,46903796,162490598,26369585
212054,2018,,,,,,379864000,1102256000,82758000
212106,2018,,,,,,112426000,325642000,42439000
212133,2018,,,,,,22812032,54882485,-679651
212197,2018,,,,,,28852969,73481447,9058245
212443,2018,,,,,,674508,1892588,-315622
212452,2018,,,,,,151660,1224853,202172
212568,2018,,,,,,1152675,,
212577,2018,,,,,,56108005,155033358,18487195
212601,2018,,,,,,34909000,91442000,3634000
212656,2018,,,,,,11673873,36447036,3566800
212674,2018,,,,,,45492178,158060474,26799343
212771,2018,,,,,,957723,4335224,-325442
212805,2018,,,,,,31718541,91120558,14550659
212832,2018,,,,,,30844000,60313000,3922000
212869,2018,,,,,,10467376,25223873,1263615
212911,2018,,,,,,33978400,140994526,36657797
212975,2018,,,,,,3377896,24334135,1300000
212984,2018,,,,,,21768582,50038766,6291806
213011,2018,,,,,,14376778,40484074,-4778339
213163,2018,,,,,,775910,,
213233,2018,,,,,,3432043,8871937,368696
213251,2018,,,,,,18979822,60448956,5361051
213303,2018,,,,,,10488590,26562839,-1237296
213321,2018,,,,,,24987083,77947217,15685003
213358,2018,,,,,,9397303,30092278,-445603
213367,2018,,,,,,42757687,117869824,2179345
213376,2018,,,,,,8743429,29558665,3716456
213385,2018,,,,,,60104000,217596000,53467000
213400,2018,,,,,,11449597,31090027,1173872
213446,2018,,,,,,1892644,4172947,432321
213507,2018,,,,,,21436672,67551259,12165890
213543,2018,,,,,,156074000,515059000,110140000
213598,2018,,,,,,21255327,58586277,-1509064
213622,2018,,,,,,1269526,,
213631,2018,,,,,,4184941,11441453,-3035522
213668,2018,,,,,,14782708,51362770,7409253
213774,2018,,,,,,3476644,10582942,579461
213826,2018,,,,,,26692041,69957116,3739811
213987,2018,,,,,,20948625,96400787,5041921
213996,2018,,,,,,38907293,107710787,6008969
214023,2018,,,,,,212064,624288,-23113
214069,2018,,,,,,23895401,65900519,6220491
214148,2018,,,,,,5367600,18660139,3196818
214157,2018,,,,,,31903146,76364343,4086528
214166,2018,,,,,,9709418,33995843,5834501
214175,2018,,,,,,45307191,114734626,17345888
214272,2018,,,,,,15030217,51877676,2147926
214476,2018,,,,,,1475000,,
214528,2018,,,,,,1787543,,
214564,2018,,,,,,23377268,56524364,7033016
214582,2018,,,,,,2665064,11823841,4490602
214777,2018,,,,,,1348189000,6655061000,852449000
214883,2018,,,,,,6815630,19722415,1589287
214971,2018,,,,,,3819637,27939123,3850704
215053,2018,,,,,,1980386,6627615,334515
215062,2018,,,,,,1337159000,11685714000,2326533000
215105,2018,,,,,,26887095,84671495,8836515
215114,2018,,,,,,5819000,20566000,-1389276
215123,2018,,,,,,57619838,145069687,48115404
215132,2018,,,,,,38815003,97283472,6215475
215266,2018,,,,,,12460694,,
215275,2018,,,,,,9894727,,
215284,2018,,,,,,19417721,,
215293,2018,,,,,,555596040,2527667486,381724320
215309,2018,,,,,,2924806,,
215381,2018,,,,,,2408711,10546897,730927
215390,2018,,,,,,1071310,3874142,1563900
215415,2018,,,,,,11282606,34506819,-680310
215424,2018,,,,,,4938701,10919079,5329110
215442,2018,,,,,,35669084,85170770,4970340
215479,2018,,,,,,1031574,,
215594,2018,,,,,,6145559,,
215619,2018,,,,,,1995985,4830343,-1379030
215628,2018,,,,,,520394,2298314,630359
215655,2018,,,,,,42310528,138673422,8377825
215682,2018,,,,,,2580070,8322530,278209
215691,2018,,,,,,4428448,20246326,525472
215743,2018,,,,,,25317390,65563238,-2661120
215770,2018,,,,,,78182025,268450827,60615798
215798,2018,,,,,,18082540,79050003,21756957
215929,2018,,,,,,65122910,180147072,15041454
215947,2018,,,,,,21167600,56032855,5185894
215974,2018,,,,,,5393087,,
216047,2018,,,,,,1782899,14803914,2632690
216162,2018,,,,,,2289634,,
216278,2018,,,,,,27560632,86154277,4049776
216287,2018,,,,,,56691000,353069000,186288000
216311,2018,,,,,,3532555,4937165,208349
216339,2018,,,,,,513222000,3480917000,322279000
216348,2018,,,,,,471529,1623611,969073
216357,2018,,,,,,8182117,26376033,-447659
216366,2018,,,,,,187180000,4978945209,1040972470
216463,2018,,,,,,1301822,5424416,-237269
216524,2018,,,,,,21106478,65934852,317363
216542,2018,,,,,,3503464,14294267,-3530307
216551,2018,,,,,,3015063,,
216597,2018,,,,,,162448171,578138535,154513451
216630,2018,,,,,,1083628,,
216667,2018,,,,,,21052492,66802334,9273096
216694,2018,,,,,,16074696,39596863,-1636012
216773,2018,,,,,,1016099,,
216807,2018,,,,,,13545293,45394333,4467286
216816,2018,,,,,,5030041,15476563,-222304
216852,2018,,,,,,69517905,166368643,16521255
216931,2018,,,,,,41634416,111279061,10453446
216940,2018,,,,,,1888968,21853637,12486987
217013,2018,,,,,,6916182,30123406,3545465
217040,2018,,,,,,1056105,2592312,-1917
217059,2018,,,,,,39574423,113247669,10964474
217156,2018,,,,,,351230000,1426146000,449777000
217165,2018,,,,,,40136000,174235000,22784000
217235,2018,,,,,,96374247,325826604,13447391
217305,2018,,,,,,35232613,80477543,11542667
217402,2018,,,,,,64039200,217455642,16589794
217493,2018,,,,,,49633194,182562790,34659163
217518,2018,,,,,,77043522,160304086,5062552
217536,2018,,,,,,23312000,76741000,5224000
217606,2018,,,,,,2660832,5591330,609833
217624,2018,,,,,,2538873,16773582,1288700
217633,2018,,,,,,20658960,64279403,7718823
217688,2018,,,,,,23346907,62070632,4489217
217721,2018,,,,,,9813527,50561430,426072
217749,2018,,,,,,18353633,67062556,-9456837
217776,2018,,,,,,9016867,27963006,789868
217873,2018,,,,,,18817153,51984931,565786
217891,2018,,,,,,1038242,4254282,62188
217907,2018,,,,,,7053640,24194349,-928085
217925,2018,,,,,,6347405,42993875,8659555
217934,2018,,,,,,9448660,25201899,2099252
217961,2018,,,,,,10322384,31861878,4330579
217998,2018,,,,,,4593870,18133033,253671
218070,2018,,,,,,62387456,192982717,34377349
218238,2018,,,,,,13167525,42842817,4580363
218399,2018,,,,,,6273440,18057879,-427153
218414,2018,,,,,,7208192,28629322,583355
218441,2018,,,,,,13004407,48440632,957037
218539,2018,,,,,,16139484,48298148,3333172
218751,2018,,,,,,5550799,14427550,2943650
218821,2018,,,,,,3202286,16041400,1847851
218919,2018,,,,,,3559653,14261003,913228
218973,2018,,,,,,21823259,88646969,17248142
219000,2018,,,,,,23392737,59806118,6706120
219091,2018,,,,,,4552671,20980715,2945051
219170,2018,,,,,,193102,,
219198,2018,,,,,,6378407,16766254,953847
219240,2018,,,,,,843106,3599675,86367
219295,2018,,,,,,4566714,15311859,-1252405
219338,2018,,,,,,157451,,
219374,2018,,,,,,1992484,13543429,-852738
219383,2018,,,,,,8467712,28597077,1884024
219392,2018,,,,,,210165,,
219505,2018,,,,,,138347,5566174,1300231
219639,2018,,,,,,8612181,22828742,5710337
219709,2018,,,,,,82149685,280146854,101659303
219718,2018,,,,,,24428603,54149636,307145
219790,2018,,,,,,4070891,18042661,1405551
219806,2018,,,,,,12883447,48210433,6670320
219833,2018,,,,,,13812770,39596738,4457003
219842,2018,,,,,,1840848,4453993,-103907
219949,2018,,,,,,8316014,28465334,2874649
219976,2018,,,,,,51687821,163049858,19155024
220181,2018,,,,,,6306586,28771608,84648
220206,2018,,,,,,1700441,9085444,1338920
220215,2018,,,,,,12529335,44134817,8120525
220312,2018,,,,,,1155453,6299216,222925
220464,2018,,,,,,263393,1404957,150707
220473,2018,,,,,,7693598,32015427,9639152
220516,2018,,,,,,11925027,31698157,-1553411
220598,2018,,,,,,6223436,25024005,-193926
220604,2018,,,,,,4057606,17197994,518235
220613,2018,,,,,,30778232,75752208,2452357
220631,2018,,,,,,57245063,134094249,19724578
220701,2018,,,,,,6133570,18782487,1317041
220710,2018,,,,,,9184760,54777029,22146337
220792,2018,,,,,,24599610,149605310,1679690
220808,2018,,,,,,2317785,9139299,-14542420
220871,2018,,,,,,1589995,4764937,290888
220996,2018,,,,,,2044401,10056052,1837406
221351,2018,,,,,,33456086,111123107,21885408
221519,2018,,,,,,35071081,132213920,23324023
221661,2018,,,,,,28515524,82744594,7374976
221670,2018,,,,,,13685097,29185087,1929031
221731,2018,,,,,,6102445,15364526,-1176428
221892,2018,,,,,,18163015,57811651,5193077
221953,2018,,,,,,7520742,29091472,-2117413
221971,2018,,,,,,36674170,66899943,2899433
221999,2018,,,,,,355818455,1726843912,511330909
222105,2018,,,,,,904331,3309940,258769
222178,2018,,,,,,42068655,189713877,44573544
222628,2018,,,,,,2763252,9772807,3324585
222877,2018,,,,,,950182,3306443,108360
222983,2018,,,,,,16450818,66836102,19955156
223001,2018,,,,,,3418112,13147576,2762278
223117,2018,,,,,,387812,1786470,36305
223223,2018,,,,,,140191818,2046075184,51817266
223232,2018,,,,,,277550000,757123000,96171000
223463,2018,,,,,,5700703,13670954,1791796
224004,2018,,,,,,11796673,41387399,1572838
224226,2018,,,,,,37916549,108342673,13302968
224244,2018,,,,,,1211425,4243569,78141
224271,2018,,,,,,503043,1774125,14226
224305,2018,,,,,,13557425,43890981,5615672
224323,2018,,,,,,23164000,78420000,16722000
224527,2018,,,,,,9584471,36027250,2143600
224712,2018,,,,,,2339480,14334008,6737778
225201,2018,,,,,,4005305,27014213,13751518
225247,2018,,,,,,21918161,66158015,17197969
225399,2018,,,,,,23210313,72611196,1665747
225548,2018,,,,,,8396731,29575716,5049331
225575,2018,,,,,,5429076,21875033,473536
225627,2018,,,,,,69723181,181125182,40895606
225876,2018,,,,,,665980,4976599,-391063
225885,2018,,,,,,4489684,20757993,2534472
226231,2018,,,,,,19946827,51166573,-1452194
226383,2018,,,,,,13263124,33133916,2169382
226471,2018,,,,,,31553579,99538870,15444153
226587,2018,,,,,,9012959,33814039,7503347
226675,2018,,,,,,3996176,,
227289,2018,,,,,,3602048,8343975,37594
227331,2018,,,,,,27983998,62400725,1106712
